   emu(eV)      n(10^20/cm3)               DOS            intDOS            DOSvk2         |vk|(m/s)             sigma                ke      L(1E-8V2K-2)           S(uV/K)                PF  EFF(10^-20 W^5/3 m s^-1/3 K^-2)
   2.14000     1078.3270         3.0589665         29.573252        0.40187125E+12     362456.68        0.41525783E+21    0.83307223E+16     2.5076957        -32.510383         43.889639        0.85249195    
   2.15000     1084.2971         3.1125074         29.604108        0.40858643E+12     362315.38        0.42219669E+21    0.84547392E+16     2.5031991        -32.754999         45.297060        0.86971009    
   2.16000     1090.3720         3.1671496         29.635506        0.41553927E+12     362219.43        0.42938114E+21    0.85743947E+16     2.4961491        -32.982508         46.710048        0.88649444    
   2.17000     1096.5530         3.2220720         29.667452        0.42273311E+12     362214.23        0.43681462E+21    0.86897342E+16     2.4866768        -33.178413         48.084863        0.90218648    
   2.18000     1102.8399         3.2764490         29.699945        0.43016570E+12     362339.92        0.44449479E+21    0.88009633E+16     2.4749906        -33.329668         49.377448        0.91615957    
   2.19000     1109.2309         3.3294833         29.732976        0.43782955E+12     362630.32        0.45241393E+21    0.89084082E+16     2.4613545        -33.425139         50.545489        0.92784608    
   2.20000     1115.7225         3.3804370         29.766528        0.44571265E+12     363112.38        0.46055962E+21    0.90124691E+16     2.4460647        -33.455823         51.550073        0.93675384    
   2.21000     1122.3102         3.4286573         29.800576        0.45379919E+12     363805.97        0.46891552E+21    0.91135764E+16     2.4294292        -33.414816         52.356761        0.94247133    
   2.22000     1128.9881         3.4735955         29.835090        0.46207025E+12     364724.03        0.47746210E+21    0.92121577E+16     2.4117510        -33.297105         52.936090        0.94466347    
   2.23000     1135.7494         3.5148181         29.870036        0.47050431E+12     365873.01        0.48617710E+21    0.93086192E+16     2.3933201        -33.099254         53.263648        0.94306240    
   2.24000     1142.5866         3.5520085         29.905373        0.47907745E+12     367253.43        0.49503581E+21    0.94033438E+16     2.3744100        -32.819099         53.319975        0.93745847    
   2.25000     1149.4917         3.5849617         29.941062        0.48776341E+12     368860.67        0.50401111E+21    0.94967006E+16     2.3552805        -32.455519         53.090551        0.92769592    
   2.26000     1156.4564         3.6135723         29.977058        0.49653350E+12     370685.76        0.51307334E+21    0.95890604E+16     2.3361817        -32.008325         52.566048        0.91367609    
   2.27000     1163.4722         3.6378189         30.013318        0.50535646E+12     372716.29        0.52219019E+21    0.96808093E+16     2.3173571        -31.478279         51.742887        0.89536758    
   2.28000     1170.5307         3.6577462         30.049800        0.51419860E+12     374937.31        0.53132687E+21    0.97723529E+16     2.2990445        -30.867191         50.623948        0.87282074    
   2.29000     1177.6236         3.6734478         30.086459        0.52302413E+12     377332.25        0.54044639E+21    0.98641091E+16     2.2814726        -30.178037         49.219204        0.84618131    
   2.30000     1184.7430         3.6850506         30.123255        0.53179583E+12     379883.77        0.54951028E+21    0.99564894E+16     2.2648551        -29.415012         47.545989        0.81569851    
   2.31000     1191.8809         3.6927024         30.160147        0.54047590E+12     382574.49        0.55847949E+21    0.10049872E+17     2.2493825        -28.583496         45.628683        0.78172347    
   2.32000     1199.0300         3.6965619         30.197097        0.54902702E+12     385387.71        0.56731545E+21    0.10144576E+17     2.2352150        -27.689880         43.497746        0.74469686    
   2.33000     1206.1830         3.6967924         30.234066        0.55741328E+12     388307.81        0.57598106E+21    0.10240840E+17     2.2224775        -26.741285         41.188194        0.70512720    
   2.34000     1213.3331         3.6935566         30.271021        0.56560096E+12     391320.58        0.58444148E+21    0.10338815E+17     2.2112596        -25.745224         38.737750        0.66356373    
   2.35000     1220.4737         3.6870141         30.307926        0.57355894E+12     394413.37        0.59266455E+21    0.10438572E+17     2.2016189        -24.709260         36.184988        0.62056888    
   2.36000     1227.5985         3.6773186         30.344751        0.58125885E+12     397575.09        0.60062094E+21    0.10540124E+17     2.1935891        -23.640736         33.567769        0.57669528    
   2.37000     1234.7017         3.6646166         30.381463        0.58867483E+12     400796.08        0.60828396E+21    0.10643460E+17     2.1871898        -22.546633         30.922154        0.53247039    
   2.38000     1241.7774         3.6490461         30.418033        0.59578325E+12     404068.01        0.61562916E+21    0.10748572E+17     2.1824363        -21.433565         28.281862        0.48838974    
   2.39000     1248.8204         3.6307349         30.454435        0.60256238E+12     407383.78        0.62263411E+21    0.10855491E+17     2.1793479        -20.307927         25.678172        0.44491718    
   2.40000     1255.8254         3.6098005         30.490639        0.60899229E+12     410737.44        0.62927820E+21    0.10964297E+17     2.1779511        -19.176130         23.140066        0.40248888    
   2.41000     1262.7875         3.5863499         30.526622        0.61505511E+12     414124.27        0.63554298E+21    0.11075121E+17     2.1782792        -18.044868         20.694378        0.36151697    
   2.42000     1269.7018         3.5604803         30.562358        0.62073564E+12     417540.92        0.64141273E+21    0.11188115E+17     2.1803659        -16.921362         18.365730        0.32238927    
   2.43000     1276.5638         3.5322805         30.597824        0.62602225E+12     420985.65        0.64687544E+21    0.11303427E+17     2.1842356        -15.813477         16.176159        0.28546314    
   2.44000     1283.3690         3.5018329         30.632996        0.63090804E+12     424458.58        0.65192398E+21    0.11421143E+17     2.1898917        -14.729707         14.144420        0.25105351    
   2.45000     1290.1132         3.4692162         30.667853        0.63539194E+12     427961.96        0.65655724E+21    0.11541251E+17     2.1973048        -13.678978         12.285134        0.21941707    
   2.46000     1296.7923         3.4345071         30.702374        0.63947955E+12     431500.32        0.66078101E+21    0.11663596E+17     2.2064035        -12.670304         10.607954        0.19073634    
   2.47000     1303.4023         3.3977829         30.736537        0.64318357E+12     435080.54        0.66460841E+21    0.11787863E+17     2.2170693        -11.712323         9.1169993        0.16510730    
   2.48000     1309.9393         3.3591222         30.770323        0.64652363E+12     438711.78        0.66805974E+21    0.11913578E+17     2.2291379        -10.812791         7.8107169        0.14253399    
   2.49000     1316.3997         3.3186062         30.803713        0.64952552E+12     442405.23        0.67116162E+21    0.12040133E+17     2.2424056        -9.9781065         6.6822601        0.12293182    
   2.50000     1322.7800         3.2763178         30.836689        0.65221976E+12     446173.70        0.67394561E+21    0.12166833E+17     2.2566422        -9.2129472         5.7203422        0.10613927    
   2.51000     1329.0768         3.2323421         30.869234        0.65463993E+12     450031.16        0.67644639E+21    0.12292962E+17     2.2716069        -8.5200747         4.9104375        0.91936240E-01
   2.52000     1335.2870         3.1867657         30.901331        0.65682063E+12     453992.13        0.67869973E+21    0.12417850E+17     2.2870662        -7.9003516         4.2361421        0.80066072E-01
   2.53000     1341.4075         3.1396774         30.932964        0.65879574E+12     458071.08        0.68074063E+21    0.12540935E+17     2.3028109        -7.3529695         3.6805032        0.70257918E-01
   2.54000     1347.4356         3.0911697         30.964119        0.66059688E+12     462281.84        0.68260177E+21    0.12661820E+17     2.3186689        -6.8758580         3.2271653        0.62246854E-01
   2.55000     1353.3684         3.0413422         30.994783        0.66225248E+12     466636.98        0.68431252E+21    0.12780290E+17     2.3345127        -6.4662130         2.8612414        0.55789920E-01
   2.56000     1359.2037         2.9903061         31.024942        0.66378749E+12     471147.30        0.68589866E+21    0.12896315E+17     2.3502589        -6.1210626         2.5698845        0.50677432E-01
   2.57000     1364.9392         2.9381903         31.054586        0.66522373E+12     475821.33        0.68738274E+21    0.13010021E+17     2.3658619        -5.8377854         2.3425824        0.46739747E-01
   2.58000     1370.5729         2.8851480         31.083703        0.66658076E+12     480664.83        0.68878498E+21    0.13121634E+17     2.3813008        -5.6145005         2.1712304        0.43850238E-01
   2.59000     1376.1032         2.8313632         31.112286        0.66787722E+12     485680.34        0.69012462E+21    0.13231410E+17     2.3965617        -5.4502707         2.0500463        0.41925480E-01
   2.60000     1381.5289         2.7770561         31.140329        0.66913217E+12     490866.77        0.69142138E+21    0.13339563E+17     2.4116196        -5.3450854         1.9753866        0.40923594E-01
   2.61000     1386.8493         2.7224854         31.167826        0.67036647E+12     496218.97        0.69269679E+21    0.13446192E+17     2.4264209        -5.2996227         1.9455083        0.40841417E-01
   2.62000     1392.0640         2.6679488         31.194778        0.67160374E+12     501727.38        0.69397528E+21    0.13551226E+17     2.4408697        -5.3148214         1.9602946        0.41710729E-01
   2.63000     1397.1735         2.6137783         31.221187        0.67287085E+12     507377.82        0.69528459E+21    0.13654396E+17     2.4548214        -5.3913201         2.0209373        0.43593168E-01
   2.64000     1402.1789         2.5603327         31.247056        0.67419774E+12     513151.31        0.69665569E+21    0.13755233E+17     2.4680831        -5.5288425         2.1295440        0.46572953E-01
   2.65000     1407.0818         2.5079861         31.272397        0.67561664E+12     519024.20        0.69812185E+21    0.13853100E+17     2.4804230        -5.7256176         2.2886317        0.50746247E-01
   2.66000     1411.8849         2.4571144         31.297221        0.67716061E+12     524968.40        0.69971726E+21    0.13947252E+17     2.4915871        -5.9779242         2.5004800        0.56206245E-01
   2.67000     1416.5912         2.4080798         31.321545        0.67886175E+12     530951.96        0.70147506E+21    0.14036921E+17     2.5013222        -6.2798343         2.7663594        0.63024021E-01
   2.68000     1421.2047         2.3612165         31.345390        0.68074903E+12     536939.82        0.70342520E+21    0.14121410E+17     2.5094016        -6.6232122         3.0857111        0.71226699E-01
   2.69000     1425.7299         2.3168167         31.368778        0.68284627E+12     542894.74        0.70559230E+21    0.14200193E+17     2.5156511        -6.9979892         3.4554162        0.80776311E-01
   2.70000     1430.1717         2.2751206         31.391735        0.68517032E+12     548778.47        0.70799377E+21    0.14272991E+17     2.5199712        -7.3927008         3.8693294        0.91554041E-01
   2.71000     1434.5357         2.2363090         31.414290        0.68772980E+12     554552.95        0.71063851E+21    0.14339839E+17     2.5223512        -7.7952345         4.3182433        0.10335480    
   2.72000     1438.8274         2.2005008         31.436471        0.69052453E+12     560181.53        0.71352633E+21    0.14401101E+17     2.5228748        -8.1937025         4.7903847        0.11589574    
   2.73000     1443.0528         2.1677541         31.458310        0.69354585E+12     565630.19        0.71664830E+21    0.14457453E+17     2.5217134        -8.5773301         5.2724239        0.12883932    
   2.74000     1447.2178         2.1380708         31.479837        0.69677773E+12     570868.51        0.71998783E+21    0.14509825E+17     2.5191095        -8.9372402         5.7508497        0.14182803    
   2.75000     1451.3283         2.1114051         31.501082        0.70019864E+12     575870.52        0.72352269E+21    0.14559308E+17     2.5153510        -9.2670237         6.2134486        0.15452417    
   2.76000     1455.3901         2.0876730         31.522075        0.70378398E+12     580615.27        0.72722747E+21    0.14607035E+17     2.5107404        -9.5630114         6.6505815        0.16664645    
   2.77000     1459.4087         2.0667634         31.542844        0.70750870E+12     585087.09        0.73107625E+21    0.14654061E+17     2.5055630        -9.8242065         7.0559849        0.17799532    
   2.78000     1463.3895         2.0485487         31.563419        0.71134972E+12     589275.57        0.73504522E+21    0.14701253E+17     2.5000593        -10.051888         7.4269298        0.18846175    
   2.79000     1467.3376         2.0328945         31.583824        0.71528798E+12     593175.28        0.73911467E+21    0.14749211E+17     2.4944050        -10.248944         7.7637231        0.19801811    
   2.80000     1471.2577         2.0196665         31.604085        0.71930955E+12     596785.26        0.74327020E+21    0.14798224E+17     2.4887020        -10.419045         8.0686810        0.20669385    
   2.81000     1475.1544         2.0087355         31.624225        0.72340589E+12     600108.31        0.74750299E+21    0.14848284E+17     2.4829807        -10.565785         8.3448101        0.21454220    
   2.82000     1479.0322         1.9999795         31.644267        0.72757305E+12     603150.28        0.75180896E+21    0.14899134E+17     2.4772141        -10.691928         8.5944785        0.22160553    
   2.83000     1482.8950         1.9932827         31.664231        0.73181008E+12     605919.24        0.75618713E+21    0.14950360E+17     2.4713393        -10.798887         8.8183485        0.22788693    
   2.84000     1486.7467         1.9885336         31.684139        0.73611696E+12     608424.85        0.76063747E+21    0.15001505E+17     2.4652850        -10.886511         9.0147810        0.23333398    
   2.85000     1490.5911         1.9856210         31.704008        0.74049226E+12     610677.73        0.76515851E+21    0.15052179E+17     2.4589968        -10.953216         9.1798322        0.23783838    
   2.86000     1494.4315         1.9844305         31.723857        0.74493128E+12     612689.11        0.76974540E+21    0.15102150E+17     2.4524586        -10.996416         9.3078511        0.24125164    
   2.87000     1498.2712         1.9848416         31.743702        0.74942475E+12     614470.57        0.77438855E+21    0.15151403E+17     2.4457042        -11.013178         9.3925660        0.24341376    
   2.88000     1502.1131         1.9867262         31.763559        0.75395850E+12     616034.04        0.77907333E+21    0.15200146E+17     2.4388183        -11.000963         9.4284372        0.24418883    
   2.89000     1505.9600         1.9899486         31.783441        0.75851416E+12     617391.88        0.78378074E+21    0.15248770E+17     2.4319254        -10.958301         9.4119807        0.24349939    
   2.90000     1509.8143         1.9943673         31.803362        0.76307077E+12     618557.15        0.78848913E+21    0.15297767E+17     2.4251708        -10.885281         9.3427562        0.24135132    
   2.91000     1513.6782         1.9998383         31.823332        0.76760699E+12     619543.81        0.79317645E+21    0.15347620E+17     2.4186958        -10.783744         9.2237803        0.23784305    
   2.92000     1517.5535         2.0062182         31.843362        0.77210350E+12     620366.99        0.79782274E+21    0.15398697E+17     2.4126124        -10.657151         9.0612607        0.23315673    
   2.93000     1521.4420         2.0133681         31.863459        0.77654522E+12     621043.16        0.80241242E+21    0.15451144E+17     2.4069830        -10.510149         8.8637065        0.22753315    
   2.94000     1525.3450         2.0211556         31.883631        0.78092284E+12     621590.24        0.80693587E+21    0.15504833E+17     2.4018068        -10.347911         8.6406095        0.22123609    
   2.95000     1529.2635         2.0294557         31.903884        0.78523345E+12     622027.54        0.81139006E+21    0.15559330E+17     2.3970177        -10.175363         8.4009710        0.21451345    
   2.96000     1533.1985         2.0381493         31.924221        0.78948011E+12     622375.66        0.81577818E+21    0.15613935E+17     2.3924910        -9.9964260         8.1519517        0.20756257    
   2.97000     1537.1506         2.0471208         31.944648        0.79367049E+12     622656.28        0.82010815E+21    0.15667743E+17     2.3880605        -9.8133962         7.8978666        0.20050517    
   2.98000     1541.1203         2.0562542         31.965164        0.79781472E+12     622891.81        0.82439043E+21    0.15719751E+17     2.3835416        -9.6265472         7.6396599        0.19337526    
   2.99000     1545.1076         2.0654281         31.985773        0.80192277E+12     623104.99        0.82863532E+21    0.15768977E+17     2.3787571        -9.4340176         7.3749114        0.18612077    
   3.00000     1549.1127         2.0745124         32.006473        0.80600176E+12     623318.45        0.83285018E+21    0.15814579E+17     2.3735630        -9.2319921         7.0983553        0.17861797    
