   emu(eV)      n(10^20/cm3)               DOS            intDOS            DOSvk2         |vk|(m/s)             sigma                ke      L(1E-8V2K-2)           S(uV/K)                PF  EFF(10^-20 W^5/3 m s^-1/3 K^-2)
   2.09000     1048.1391         2.8238183         29.417228        0.10016436E+12     188338.12        0.10350090E+21    0.22343501E+16     2.6984671        -35.627701         13.137711        0.26915760    
   2.10000     1053.6363         2.8593574         29.445640        0.10200381E+12     188874.78        0.10540162E+21    0.22638853E+16     2.6848322        -36.449167         14.003046        0.28450395    
   2.11000     1059.2066         2.8992277         29.474430        0.10393563E+12     189339.43        0.10739780E+21    0.22928933E+16     2.6686922        -37.239523         14.893733        0.29981967    
   2.12000     1064.8579         2.9431128         29.503638        0.10596437E+12     189747.69        0.10949411E+21    0.23211760E+16     2.6498868        -37.986878         15.800032        0.31489429    
   2.13000     1070.5977         2.9905774         29.533304        0.10809398E+12     190118.00        0.11169466E+21    0.23485535E+16     2.6283190        -38.677905         16.709301        0.32948300    
   2.14000     1076.4324         3.0410720         29.563460        0.11032749E+12     190470.85        0.11400257E+21    0.23748749E+16     2.6039708        -39.298197         17.605968        0.34331032    
   2.15000     1082.3671         3.0939444         29.594133        0.11266675E+12     190827.80        0.11641975E+21    0.24000282E+16     2.5769126        -39.832787         18.471751        0.35607746    
   2.16000     1088.4059         3.1484585         29.625344        0.11511209E+12     191210.38        0.11894654E+21    0.24239471E+16     2.5473072        -40.266779         19.286153        0.36747267    
   2.17000     1094.5511         3.2038192         29.657105        0.11766209E+12     191639.16        0.12158148E+21    0.24466140E+16     2.5154057        -40.586028         20.027214        0.37718403    
   2.18000     1100.8036         3.2592022         29.689421        0.12031342E+12     192132.75        0.12432114E+21    0.24680592E+16     2.4815361        -40.777783         20.672461        0.38491315    
   2.19000     1107.1626         3.3137863         29.722287        0.12306078E+12     192707.04        0.12716001E+21    0.24883550E+16     2.4460863        -40.831216         21.199967        0.39038844    
   2.20000     1113.6258         3.3667860         29.755691        0.12589683E+12     193374.70        0.13009054E+21    0.25076082E+16     2.4094837        -40.737797         21.589411        0.39337662    
   2.21000     1120.1894         3.4174805         29.789615        0.12881230E+12     194144.75        0.13310312E+21    0.25259501E+16     2.3721741        -40.491474         21.823048        0.39369159    
   2.22000     1126.8483         3.4652382         29.824031        0.13179606E+12     195022.48        0.13618627E+21    0.25435272E+16     2.3346033        -40.088683         21.886529        0.39120067    
   2.23000     1133.5964         3.5095327         29.858908        0.13483525E+12     196009.48        0.13932670E+21    0.25604932E+16     2.2972025        -39.528219         21.769520        0.38582830    
   2.24000     1140.4265         3.5499512         29.894209        0.13791544E+12     197103.92        0.14250949E+21    0.25770031E+16     2.2603785        -38.811030         21.466148        0.37755824    
   2.25000     1147.3308         3.5861944         29.929893        0.14102072E+12     198300.84        0.14571821E+21    0.25932105E+16     2.2245080        -37.939979         20.975290        0.36643491    
   2.26000     1154.3010         3.6180688         29.965918        0.14413384E+12     199592.66        0.14893503E+21    0.26092654E+16     2.1899360        -36.919635         20.300730        0.35256446    
   2.27000     1161.3286         3.6454741         30.002239        0.14723640E+12     200969.70        0.15214094E+21    0.26253138E+16     2.1569752        -35.756103         19.451202        0.33611549    
   2.28000     1168.4048         3.6683869         30.038813        0.15030901E+12     202420.71        0.15531590E+21    0.26414966E+16     2.1259064        -34.456888         18.440302        0.31731897    
   2.29000     1175.5211         3.6868441         30.075592        0.15333156E+12     203933.41        0.15843913E+21    0.26579477E+16     2.0969786        -33.030787         17.286230        0.29646621    
   2.30000     1182.6688         3.7009267         30.112535        0.15628352E+12     205495.04        0.16148942E+21    0.26747914E+16     2.0704077        -31.487765         16.011342        0.27390429    
   2.31000     1189.8396         3.7107460         30.149597        0.15914431E+12     207092.77        0.16444550E+21    0.26921386E+16     2.0463759        -29.838805         14.641476        0.25002808    
   2.32000     1197.0254         3.7164332         30.186736        0.16189371E+12     208714.11        0.16728649E+21    0.27100836E+16     2.0250317        -28.095715         13.205080        0.22526908    
   2.33000     1204.2183         3.7181318         30.223912        0.16451223E+12     210347.19        0.16999224E+21    0.27287019E+16     2.0064900        -26.270900         11.732187        0.20008164    
   2.34000     1211.4108         3.7159922         30.261086        0.16698152E+12     211980.94        0.17254378E+21    0.27480500E+16     1.9908353        -24.377114         10.253305        0.17492778    
   2.35000     1218.5956         3.7101688         30.298220        0.16928463E+12     213605.25        0.17492361E+21    0.27681673E+16     1.9781259        -22.427237         8.7983244        0.15026193    
   2.36000     1225.7656         3.7008177         30.335277        0.17140629E+12     215211.03        0.17711594E+21    0.27890801E+16     1.9683999        -20.434089         7.3955114        0.12651669    
   2.37000     1232.9143         3.6880956         30.372225        0.17333311E+12     216790.22        0.17910694E+21    0.28108070E+16     1.9616820        -18.410319         6.0706477        0.10409064    
   2.38000     1240.0352         3.6721575         30.409029        0.17505366E+12     218335.80        0.18088481E+21    0.28333652E+16     1.9579900        -16.368379         4.8463350        0.83338175E-01
   2.39000     1247.1222         3.6531563         30.445658        0.17655863E+12     219841.84        0.18243991E+21    0.28567753E+16     1.9573399        -14.320575         3.7414572        0.64561464E-01
   2.40000     1254.1697         3.6312406         30.482082        0.17784090E+12     221303.51        0.18376489E+21    0.28810641E+16     1.9597488        -12.279177         2.7707739        0.48003823E-01
   2.41000     1261.1721         3.6065539         30.518273        0.17889567E+12     222717.17        0.18485479E+21    0.29062658E+16     1.9652356        -10.256554         1.9446151        0.33844138E-01
   2.42000     1268.1241         3.5792342         30.554204        0.17972061E+12     224080.41        0.18570721E+21    0.29324186E+16     1.9738184        -8.2652980         1.2686616        0.22192036E-01
   2.43000     1275.0209         3.5494133         30.589850        0.18031599E+12     225392.18        0.18632243E+21    0.29595601E+16     1.9855098        -6.3183042        0.74381717        0.13083981E-01
   2.44000     1281.8576         3.5172181         30.625185        0.18068485E+12     226652.87        0.18670358E+21    0.29877204E+16     2.0003101        -4.4287698        0.36620043        0.64808317E-02
   2.45000     1288.6298         3.4827712         30.660186        0.18083306E+12     227864.38        0.18685673E+21    0.30169148E+16     2.0182006        -2.6101055        0.12729896        0.22677038E-02
   2.46000     1295.3333         3.4461923         30.694833        0.18076937E+12     229030.16        0.18679091E+21    0.30471372E+16     2.0391364       -0.87575572        0.14325893E-01    0.25700414E-03
   2.47000     1301.9641         3.4075995         30.729104        0.18050530E+12     230155.15        0.18651804E+21    0.30783555E+16     2.0630414        0.76105536        0.10803223E-01    0.19526860E-03
   2.48000     1308.5183         3.3671101         30.762979        0.18005494E+12     231245.81        0.18605268E+21    0.31105107E+16     2.0898051         2.2876222        0.97365377E-01    0.17739625E-02
   2.49000     1314.9925         3.3248406         30.796440        0.17943463E+12     232309.90        0.18541171E+21    0.31435190E+16     2.1192829         3.6920615        0.25274059        0.46437897E-02
   2.50000     1321.3832         3.2809070         30.829470        0.17866252E+12     233356.43        0.18461388E+21    0.31772768E+16     2.1512987         4.9635765        0.45483492        0.84314567E-02
   2.51000     1327.6874         3.2354240         30.862053        0.17775808E+12     234395.39        0.18367931E+21    0.32116692E+16     2.1856498         6.0926452        0.68182357        0.12757414E-01
   2.52000     1333.9023         3.1885044         30.894174        0.17674157E+12     235437.61        0.18262894E+21    0.32465791E+16     2.2221143         7.0711017        0.91315345        0.17252969E-01
   2.53000     1340.0250         3.1402599         30.925818        0.17563359E+12     236494.47        0.18148406E+21    0.32818951E+16     2.2604569         7.8921067         1.1303798        0.21575394E-01
   2.54000     1346.0532         3.0908019         30.956975        0.17445468E+12     237577.73        0.18026588E+21    0.33175180E+16     2.3004340         8.5500172         1.3177939        0.25420152E-01
   2.55000     1351.9846         3.0402446         30.987631        0.17322503E+12     238699.25        0.17899526E+21    0.33533628E+16     2.3417958         9.0401925         1.4628402        0.28530057E-01
   2.56000     1357.8172         2.9887095         31.017776        0.17196433E+12     239870.77        0.17769257E+21    0.33893565E+16     2.3842841         9.3587860         1.5563537        0.30701806E-01
   2.57000     1363.5493         2.9363312         31.047402        0.17069174E+12     241103.62        0.17637759E+21    0.34254309E+16     2.4276263         9.5025816         1.5926730        0.31790791E-01
   2.58000     1369.1794         2.8832638         31.076501        0.16942595E+12     242408.46        0.17506963E+21    0.34615120E+16     2.4715252         9.4689285         1.5696849        0.31715216E-01
   2.59000     1374.7062         2.8296872         31.105066        0.16818528E+12     243794.99        0.17378763E+21    0.34975080E+16     2.5156479         9.2558191         1.4888419        0.30460315E-01
   2.60000     1380.1291         2.7758131         31.133093        0.16698780E+12     245271.60        0.17255027E+21    0.35332959E+16     2.5596135         8.8621290         1.3551637        0.28082971E-01
   2.61000     1385.4476         2.7218875         31.160582        0.16585141E+12     246845.09        0.17137602E+21    0.35687126E+16     2.6029842         8.2880160         1.1772026        0.24716247E-01
   2.62000     1390.6620         2.6681910         31.187532        0.16479380E+12     248520.37        0.17028319E+21    0.36035485E+16     2.6452615         7.5354439        0.96691756        0.20572620E-01
   2.63000     1395.7729         2.6150355         31.213948        0.16383241E+12     250300.15        0.16928976E+21    0.36375498E+16     2.6858902         6.6087688        0.73938700        0.15944033E-01
   2.64000     1400.7818         2.5627568         31.239836        0.16298411E+12     252184.82        0.16841321E+21    0.36704264E+16     2.7242714         5.5153078        0.51228976        0.11196669E-01
   2.65000     1405.6907         2.5117042         31.265207        0.16226498E+12     254172.26        0.16767013E+21    0.37018685E+16     2.7597853         4.2657969        0.30510973        0.67585753E-02
   2.66000     1410.5023         2.4622274         31.290075        0.16168986E+12     256257.93        0.16707585E+21    0.37315690E+16     2.7918226         2.8746479        0.13806480        0.30991479E-02
   2.67000     1415.2199         2.4146620         31.314458        0.16127190E+12     258434.91        0.16664397E+21    0.37592498E+16     2.8198214         1.3599309        0.30819338E-01    0.70085874E-03
   2.68000     1419.8476         2.3693162         31.338376        0.16102219E+12     260694.20        0.16638594E+21    0.37846901E+16     2.8433067       -0.25695966        0.10986176E-02    0.25301288E-04
   2.69000     1424.3899         2.3264574         31.361852        0.16094935E+12     263025.02        0.16631068E+21    0.38077516E+16     2.8619266        -1.9519636        0.63367058E-01    0.14772190E-02
   2.70000     1428.8519         2.2863033         31.384914        0.16105927E+12     265415.29        0.16642425E+21    0.38283987E+16     2.8754814        -3.6992967        0.22774820        0.53712720E-02
   2.71000     1433.2390         2.2490148         31.407588        0.16135495E+12     267852.06        0.16672979E+21    0.38467103E+16     2.8839405        -5.4726005        0.49934497        0.11906494E-01
   2.72000     1437.5567         2.2146941         31.429904        0.16183659E+12     270322.05        0.16722746E+21    0.38628811E+16     2.8874452        -7.2461871        0.87806505        0.21152528E-01
   2.73000     1441.8110         2.1833858         31.451892        0.16250167E+12     272812.13        0.16791470E+21    0.38772113E+16     2.8862952        -8.9962538         1.3589771        0.33049881E-01
   2.74000     1446.0076         2.1550818         31.473582        0.16334542E+12     275309.75        0.16878655E+21    0.38900867E+16     2.8809216        -10.701933         1.9331356        0.47423969E-01
   2.75000     1450.1523         2.1297292         31.495003        0.16436121E+12     277803.35        0.16983618E+21    0.39019496E+16     2.8718480        -12.346066         2.5887340        0.64010212E-01
   2.76000     1454.2508         2.1072393         31.516186        0.16554120E+12     280282.59        0.17105549E+21    0.39132647E+16     2.8596457        -13.915617         3.3123935        0.82485468E-01
   2.77000     1458.3084         2.0874986         31.537157        0.16687697E+12     282738.61        0.17243575E+21    0.39244833E+16     2.8448881        -15.401686         4.0903818        0.10250015    
   2.78000     1462.3303         2.0703781         31.557945        0.16836010E+12     285164.04        0.17396828E+21    0.39360114E+16     2.8281100        -16.799150         4.9095838        0.12370569    
   2.79000     1466.3216         2.0557432         31.578573        0.16998271E+12     287553.03        0.17564494E+21    0.39481837E+16     2.8097762        -18.105979         5.7581061        0.14577348    
   2.80000     1470.2869         2.0434599         31.599067        0.17173784E+12     289901.15        0.17745853E+21    0.39612488E+16     2.7902637        -19.322358         6.6254764        0.16840351    
   2.81000     1474.2305         2.0334001         31.619450        0.17361961E+12     292205.21        0.17940298E+21    0.39753652E+16     2.7698573        -20.449732         7.5024810        0.19132326    
   2.82000     1478.1568         2.0254429         31.639742        0.17562320E+12     294463.14        0.18147332E+21    0.39906092E+16     2.7487575        -21.489929         8.3807474        0.21427961    
   2.83000     1482.0696         2.0194747         31.659965        0.17774465E+12     296673.71        0.18366543E+21    0.40069921E+16     2.7271000        -22.444467         9.2522214        0.23702737    
   2.84000     1485.9726         2.0153863         31.680138        0.17998045E+12     298836.42        0.18597571E+21    0.40244835E+16     2.7049792        -23.314141         10.108694        0.25931898    
   2.85000     1489.8695         2.0130695         31.700279        0.18232716E+12     300951.35        0.18840059E+21    0.40430367E+16     2.6824735        -24.098921         10.941515        0.28089869    
   2.86000     1493.7636         2.0124132         31.720405        0.18478091E+12     303019.07        0.19093607E+21    0.40626106E+16     2.6596668        -24.798138         11.741569        0.30150381    
   2.87000     1497.6579         2.0132999         31.740532        0.18733712E+12     305040.62        0.19357743E+21    0.40831855E+16     2.6366617        -25.410882         12.499545        0.32087311    
   2.88000     1501.5553         2.0156036         31.760676        0.18999028E+12     307017.50        0.19631897E+21    0.41047687E+16     2.6135838        -25.936508         13.206425        0.33876091    
   2.89000     1505.4584         2.0191891         31.780849        0.19273396E+12     308951.73        0.19915405E+21    0.41273902E+16     2.5905763        -26.375119         13.854090        0.35495349    
   2.90000     1509.3696         2.0239134         31.801063        0.19556101E+12     310845.91        0.20207526E+21    0.41510899E+16     2.5677870        -26.727916         14.435883        0.36928371    
   2.91000     1513.2909         2.0296282         31.821330        0.19846384E+12     312703.29        0.20507479E+21    0.41758985E+16     2.5453509        -26.997316         14.946980        0.38164002    
   2.92000     1517.2241         2.0361831         31.841659        0.20143489E+12     314527.72        0.20814481E+21    0.42018171E+16     2.5233737        -27.186838         15.384486        0.39196733    
   2.93000     1521.1706         2.0434296         31.862056        0.20446699E+12     316323.72        0.21127792E+21    0.42288005E+16     2.5019182        -27.300740         15.747185        0.40025913    
   2.94000     1525.1318         2.0512237         31.882529        0.20755366E+12     318096.35        0.21446740E+21    0.42567472E+16     2.4809990        -27.343505         16.035025        0.40654228    
   2.95000     1529.1084         2.0594277         31.903082        0.21068920E+12     319851.11        0.21770739E+21    0.42854985E+16     2.4605839        -27.319261         16.248417        0.41085772    
   2.96000     1533.1012         2.0679102         31.923718        0.21386866E+12     321593.85        0.22099276E+21    0.43148479E+16     2.4406048        -27.231245         16.387513        0.41324096    
   2.97000     1537.1106         2.0765444         31.944441        0.21708749E+12     323330.59        0.22431881E+21    0.43445600E+16     2.4209740        -27.081407         16.451600        0.41370627    
   2.98000     1541.1367         2.0852057         31.965249        0.22034113E+12     325067.34        0.22768083E+21    0.43743946E+16     2.4016046        -26.870217         16.438751        0.41223764    
   2.99000     1545.1796         2.0937683         31.986144        0.22362444E+12     326809.99        0.23107351E+21    0.44041343E+16     2.3824314        -26.596717         16.345801        0.40878839    
   3.00000     1549.2387         2.1021015         32.007124        0.22693108E+12     328564.13        0.23449030E+21    0.44336102E+16     2.3634295        -26.258803         16.168686        0.40328962    
